CLASS,SMALL_OFFICE
HEADER,ENDUSE,DENSITY,DEMAND,ELECTRONIC,MOTORA,MOTORB,MOTORC,MOTORD,IP,IQ,PP,PQ,ZP,ZQ,PF
COMPOSITION,HEATING,0.01,0.1,0,0.3,0,0,0,0,0,0,0,0.7,0,1
COMPOSITION,COOLING,0.98,9.8,0.15,0.7,0,0.15,0,0,0,0,0,0,0,1
COMPOSITION,VENTILATION,0.34,3.4,0,0,1,0,0,0,0,0,0,0,0,1
COMPOSITION,HOTWATER,0.07,0.7,0,0,0,0,0,0,0,0,0,1,0,1
COMPOSITION,COOKING,0.04,0.4,0,0,0,0,0,0,0,0,0,1,0,1
COMPOSITION,REFRIGERATION,0.08,0.8,0,0.85,0,0,0.15,0,0,0,0,0,0,1
COMPOSITION,OUTDOOR_LIGHTS,0,0,0,0,0,0,0,1,0,0,0,0,0,1
COMPOSITION,INDOOR_LIGHTS,1.05,10.5,0,0,0,0,0,1,0,0,0,0,0,1
COMPOSITION,OFFICE_EQUIPMENT,0.49,4.9,1,0,0,0,0,0,0,0,0,0,0,1
COMPOSITION,MISCELLANEOUS,0.24,2.4,0,0,0,0,0,0,0,0,0,1,0,1
COMPOSITION,PROCESS,0.01,0.1,0.3,0,0.2,0.4,0,0,0,0,0,0.1,0,1
COMPOSITION,MOTORS,0.24,2.4,0,0,0,0,1,0,0,0,0,0,0,1
COMPOSITION,COMPRESSORS,0.16,1.6,0,0,0,0,1,0,0,0,0,0,0,1
NORMALIZE,FLOORAREA,165,326,330,219,337,339,267,362,359,286,50,79,62,3180
HEADER,CEUSCODE,HEATING,COOLING,VENTILATION,HOTWATER,COOKING,REFRIGERATION,OUTDOOR_LIGHTS,INDOOR_LIGHTS,OFFICE_EQUIPMENT,MISCELLANEOUS,PROCESS,MOTORS,COMPRESSORS,TOTAL
DATA,2319,1.694758057,27.33196094,47.714,3.420322266,32.53729492,367.9782813,29.36885742,170.0760781,8.200571289,18.52041211,0.173354095,3.807781494,0.918597534,712
DATA,2320,2.3112229,23.04030273,47.29592188,3.182421631,30.15033398,362.4945,31.34349023,166.7075781,7.362136719,16.92473047,0.167558502,3.593967529,0.839434326,695
DATA,2321,2.699394287,20.08543164,45.87159375,2.737074951,26.47714648,359.8339688,31.13806055,159.2253906,6.270288574,14.91757715,0.157911423,3.254129639,0.716291931,673
DATA,2322,3.320843262,16.62285938,42.68359375,2.125432861,21.68638086,341.2205938,30.44924219,143.0122344,4.937373535,12.83851367,0.143129013,2.822345947,0.562822632,622
DATA,2323,3.712621582,12.11128027,36.87228906,1.532761719,17.09779688,340.4166875,30.31584766,119.6253438,3.810134277,10.35485742,0.121523949,2.358672607,0.401162598,579
DATA,2324,3.735206543,9.855606445,33.66517578,1.179078613,12.32488672,320.7519688,30.08457031,102.6115781,2.935082031,8.67165918,0.088346039,1.949772827,0.319553375,528
DATA,2401,2.017999512,9.349250977,29.56561523,0.811216675,7.849585449,326.5120625,28.81349023,81.72410156,2.258779297,7.0930625,0.022494249,1.255622192,0.229207489,498
DATA,2402,2.299160645,7.81906543,28.96591602,0.732033447,7.178277344,325.4171875,28.53538672,75.87594531,2.075083984,6.703053711,0.013608626,1.077891235,0.200301437,487
DATA,2403,2.535544678,6.848293945,28.7667832,0.747101196,10.43969922,324.9473438,28.48799219,76.57250781,2.109609619,7.553799805,0.013903437,1.105038818,0.203311874,490
DATA,2404,2.749380127,7.260164551,29.73513867,0.935571045,17.97799609,325.3491875,28.41781641,84.95560156,2.458086426,9.920030273,0.023403114,1.381320557,0.253002213,511
DATA,2405,2.850087158,9.159399414,32.16439648,1.347795776,27.71770313,336.46825,27.95899023,101.0447578,3.198973389,12.86960449,0.051776493,1.888462646,0.362177979,557
DATA,2406,2.961229736,12.81746191,36.58686719,2.01496936,35.81977734,343.9189375,16.74591016,120.9873438,4.284171387,15.50289551,0.094097473,2.470499023,0.520519836,595
DATA,2407,2.611634033,17.1272793,40.71475781,2.650390137,41.49558984,345.7141563,2.34525415,142.2583906,5.635797363,17.36091406,0.134674744,2.997938721,0.697991943,622
DATA,2408,1.92517627,22.40341602,44.30304297,3.025245605,44.57828516,346.909625,1.447734253,159.5332969,7.018235352,18.41400391,0.161059891,3.401574463,0.848940491,654
DATA,2409,1.094840942,30.4716582,46.77879297,3.195714111,46.10697266,361.1655313,1.409146851,167.9290156,8.002608398,18.90432227,0.171760559,3.647048584,0.933620056,690
DATA,2410,0.609577637,40.42260547,47.79960547,3.21478125,46.69254297,371.7857188,1.383545898,170.2736875,8.467044922,19.0864043,0.174044891,3.751482666,0.960744568,715
DATA,2411,0.446763855,50.33683203,48.26701563,3.174092285,46.59932422,375.9669375,1.365945435,170.6754844,8.600819336,19.1613418,0.174234436,3.775544678,0.965724182,730
DATA,2412,0.2464151,59.06917969,48.47157031,3.149474365,45.53330469,389.3055313,1.365945435,170.7089844,8.628160156,19.18321094,0.174234436,3.7776521,0.966868469,751
DATA,2413,0.210388809,66.2130625,48.64892969,3.126301514,43.02820703,398.5064688,1.365945435,170.7709063,8.629816406,19.1784082,0.174234436,3.777655273,0.967283264,765
DATA,2414,0.163068069,71.27139063,48.76380469,3.1300271,39.48997266,410.6895938,1.365945435,170.5725156,8.598732422,19.15966602,0.174234436,3.777217041,0.967338318,778
DATA,2415,0.157346802,73.70691406,48.79913281,3.156112793,36.48414453,418.55075,1.365945435,169.6357188,8.485191406,19.29420117,0.174234436,3.772237061,0.967301941,785
DATA,2416,0.151735275,73.01591406,48.70082813,3.180966553,34.77030469,408.1777813,1.870699341,167.7590156,8.312208984,19.3816582,0.174234436,3.749103271,0.96616449,770
DATA,2417,0.195599503,68.64635156,48.45055859,3.153977783,33.16981641,400.0921563,2.660454346,165.5524375,8.084012695,18.96867773,0.174234436,3.690460938,0.958359619,754
DATA,2418,0.245024185,60.09519141,47.86835938,3.059022949,31.73662891,387.0701563,6.775976074,163.8623125,7.779770996,18.0036543,0.173712723,3.587266602,0.930869812,731
DATA,2419,0.4107211,48.62205078,47.32755078,2.893595703,29.8869043,375.2188438,20.81850195,161.4969063,7.284225098,16.75606445,0.169919724,3.423808105,0.868802429,715
DATA,2420,0.673091309,38.2491875,46.19396875,2.621251709,26.86573438,370.888125,30.88986719,156.4810781,6.507465332,15.18368555,0.16184169,3.179226318,0.763691895,699
DATA,2421,0.932436768,30.61868359,44.55072266,2.209039307,22.7082793,358.1233438,30.729875,145.7923281,5.418747559,13.34654297,0.149151428,2.851706055,0.622162781,658
DATA,2422,1.1823479,23.033125,40.38627344,1.697796265,18.2740293,349.462625,30.37020313,127.6582656,4.276840332,11.15631738,0.130326004,2.450694336,0.460352142,611
DATA,2423,1.462130615,17.62746484,36.45415234,1.24619397,13.82555469,337.2962188,30.17878906,108.8491875,3.297355225,9.138967773,0.101667328,2.03393103,0.346281281,562
DATA,2424,1.687672485,12.19284766,31.77175977,0.967547791,10.30966113,327.9564063,29.51163867,92.92665625,2.627433838,7.876100098,0.055830418,1.62244812,0.283694489,520
DATA,3101,0.100044205,26.25281055,32.27125977,0.672310059,7.020884277,352.788625,28.60433594,78.17401563,2.14969751,7.273749023,0.015020861,1.155888306,0.207751053,537
DATA,3102,0.109751999,22.31572852,31.26597656,0.612420166,6.216696289,351.3313125,28.48799609,74.88209375,2.018255005,7.100923828,0.012838324,1.08489563,0.196063431,526
DATA,3103,0.137667236,20.85829688,31.46181445,0.656036865,10.21139746,350.7028438,28.48799609,76.57517188,2.105225342,8.133771973,0.013370196,1.123709595,0.201516846,531
DATA,3104,0.188378479,22.03103906,33.16124219,0.894691101,19.948,351.4921875,28.3695918,85.73657031,2.57215332,11.58851172,0.019312504,1.392934448,0.255716034,558
DATA,3105,0.242084702,30.07979297,36.58545313,1.336332642,31.55670703,370.1601563,27.67672656,108.6747656,3.51199585,15.0034082,0.044182148,2.03225415,0.388134888,627
DATA,3106,0.218131866,41.51807422,41.51729688,2.059858887,39.41042969,370.8379688,6.955411621,130.6025703,4.819397461,17.84410156,0.093077995,2.714048096,0.569500305,659
DATA,3107,0.130115051,50.35244922,44.39553516,2.587020508,44.91598828,375.4146563,1.503859863,154.6673594,6.551204102,19.71005664,0.14052449,3.301607422,0.756407227,704
DATA,3108,0.100098335,66.03199219,47.65261719,2.857493408,46.8114375,381.1334375,1.409147827,171.0589531,8.105472656,20.66551367,0.166806625,3.725629883,0.898905396,751
DATA,3109,0.078564354,85.392125,49.46267578,2.945280273,48.08120313,406.5098438,1.409147827,176.2365938,8.975759766,20.98743359,0.173611053,3.980961914,0.956686768,805
DATA,3110,0.06523716,102.1006172,50.15310938,2.902799072,48.11317188,412.403125,1.365945435,177.1020469,9.245632813,21.08635156,0.174234406,4.06151416,0.967973511,830
DATA,3111,0.196600784,117.7303672,50.41685547,2.861959229,48.00303906,416.468375,1.365945435,177.1132031,9.278209961,21.14158398,0.174234406,4.070375732,0.969721802,850
DATA,3112,0.043430447,130.5196328,50.58534766,2.848258301,46.44280859,437.2533125,1.365945435,177.1334375,9.289662109,21.13505664,0.174234406,4.070438232,0.969899109,882
DATA,3113,0.113874008,141.2374844,50.77498047,2.815597168,43.28017188,439.67825,1.365945435,177.1358125,9.257347656,21.10692578,0.174234406,4.062993896,0.969899109,892
DATA,3114,0.025818031,148.2161875,50.88213281,2.847400635,39.25507813,458.5565313,1.365945435,176.4164531,9.201082031,21.03804492,0.174234406,4.021242432,0.969899109,913
DATA,3115,0.035710518,149.7194531,50.79678125,2.885900635,36.72726953,457.889125,1.365945435,174.7259063,9.174595703,21.13552734,0.174234406,3.984428467,0.969913208,910
DATA,3116,0.020862906,149.1363438,50.79298828,2.92190918,35.48853125,436.0634063,2.217718262,172.77275,9.094977539,20.79396094,0.174234406,3.929120361,0.968518677,884
DATA,3117,0.027073528,143.6095625,50.72191406,2.87826001,33.63802344,433.2990625,2.964832275,171.0297813,8.758421875,19.87102344,0.174234406,3.828788086,0.956909485,872
DATA,3118,0.025353456,131.6919219,50.09382422,2.76843042,32.53815234,410.54175,9.396129883,169.5414688,8.180572266,18.44647656,0.173354233,3.690823242,0.918597107,838
DATA,3119,0.064358498,113.3736484,49.53138281,2.574104492,30.16839648,406.866375,19.61341406,165.91925,7.347398438,16.86322852,0.167558563,3.474031982,0.83943396,817
DATA,3120,0.038895882,94.38532031,48.24048828,2.231998779,26.50072852,403.0170938,31.13802344,158.5362813,6.269108398,14.88331738,0.157911377,3.164807861,0.716292175,789
DATA,3121,0.048521938,76.16197656,46.43789844,1.759973755,21.71195508,381.2571563,30.44924609,142.8731875,4.950854492,12.83359473,0.143128937,2.779879395,0.562822937,722
DATA,3122,0.060530785,56.8615625,40.48421875,1.279449829,17.12723828,376.38775,30.31585156,120.2666328,3.831458008,10.36791504,0.121524017,2.349418701,0.401162262,660
DATA,3123,0.090197067,46.79710156,38.41803125,0.986081909,12.35984863,356.3093125,30.08458008,103.0583203,2.955028076,8.690379883,0.088346085,1.955247925,0.319553223,602
DATA,3124,0.083665863,32.22522656,32.32020508,0.802881165,9.562111328,354.04125,29.11775,87.96398438,2.437366943,7.855996094,0.035323734,1.496494507,0.264268829,558
DATA,3201,0.052644054,37.86135938,32.94401953,0.662581726,7.100746582,358.3848438,28.60431836,78.70669531,2.203407715,7.314970703,0.015020844,1.167568848,0.207751099,555
DATA,3202,0.035821468,33.75383594,32.18526758,0.601629639,6.257975098,356.727,28.48798438,74.9748125,2.039832031,7.118979004,0.012838331,1.096551514,0.196063309,543
DATA,3203,0.038228321,30.87584961,32.04063867,0.644056152,10.21691895,355.804875,28.48798438,76.5664375,2.105255371,8.130376953,0.013370205,1.13590564,0.201517059,546
DATA,3204,0.056788105,32.80785547,34.65054688,0.878308044,19.9064707,356.4695313,28.36958984,85.675125,2.565902588,11.57214844,0.019312513,1.407931519,0.255715851,575
DATA,3205,0.054163647,44.18624219,37.351,1.309460449,31.55533398,375.1270938,27.67670898,108.4556875,3.504146973,14.99816211,0.044182182,2.048255615,0.388135223,647
DATA,3206,0.053764244,59.03910547,42.04812891,2.02683374,39.43473438,375.0664375,2.084013428,130.4102578,4.812778809,17.85332422,0.093077911,2.730580322,0.56950061,676
DATA,3207,0.082352386,67.55694531,44.86257422,2.546876465,44.94527734,380.5363125,1.503861084,154.622625,6.549071289,19.71669141,0.140524643,3.317469482,0.756407837,727
DATA,3208,0.064488716,91.97307031,48.26852344,2.811234619,46.83669922,387.2131563,1.409146851,171.0626719,8.10573291,20.66922656,0.16680661,3.737341309,0.898904297,783
DATA,3209,0.047567955,118.7322422,50.10783203,2.897917236,48.11857422,414.0070938,1.409146851,176.2513906,8.977698242,20.98869336,0.173610855,3.991548096,0.956686035,847
DATA,3210,0.020396805,143.6201875,50.82400781,2.855834961,48.15808984,420.6440938,1.365945557,177.1206094,9.248384766,21.08710938,0.174234497,4.071404541,0.96797345,880
DATA,3211,0.01680785,165.7948906,51.02546484,2.815677246,48.05203516,424.6144688,1.365945557,177.1312344,9.281094727,21.14243359,0.174234497,4.080098877,0.969721924,906
DATA,3212,0.015151031,177.6202813,51.22418359,2.80444043,46.49620703,445.8179688,1.365945557,177.15475,9.292557617,21.13620117,0.174234497,4.080149658,0.969899597,938
DATA,3213,0.009846074,192.7462031,51.40713672,2.777264893,43.33889453,448.3929375,1.365945557,177.1637031,9.260241211,21.10844141,0.174234497,4.072708252,0.969899597,953
DATA,3214,0.009254066,199.6419375,51.51808984,2.810647949,39.32599219,467.1701563,1.365945557,176.4375,9.203976563,21.03969531,0.174234497,4.030530273,0.969899597,974
DATA,3215,0.009255483,201.762375,51.35378516,2.84909375,36.80738281,466.2321563,1.365945557,174.7900625,9.177358398,21.13622266,0.174234497,3.988792236,0.969912109,971
DATA,3216,0.009730285,199.723375,51.3190625,2.878564209,35.56578125,443.55275,2.217717529,172.9296406,9.096251953,20.78637109,0.174234497,3.912938477,0.968518616,943
DATA,3217,0.010385198,192.601375,51.29578906,2.815303223,33.69757813,440.6922813,2.964834961,170.9915469,8.754648438,19.84439063,0.174234497,3.776704834,0.956909668,929
DATA,3218,0.01103293,181.6207969,50.73688672,2.68171875,32.58181836,417.2554688,9.396133789,169.1158281,8.173306641,18.41005859,0.173354095,3.618356445,0.918597534,895
DATA,3219,0.012356648,160.0134375,50.19946094,2.492182861,30.20457031,413.6085625,24.53466992,165.3663125,7.352971191,16.85022266,0.167558502,3.399743652,0.839434326,875
DATA,3220,0.020775204,138.192625,49.22105469,2.174956787,26.54140234,410.2347813,31.13806055,158.1638594,6.308166016,14.9088291,0.157911423,3.111236084,0.716291931,841
DATA,3221,0.025197693,114.6782656,47.01867969,1.740031616,21.75872461,388.1359063,30.44924219,143.4608906,5.027822266,12.89250684,0.143129013,2.757903076,0.562822632,769
DATA,3222,0.03879319,87.14128906,41.02906641,1.278991333,17.19013867,382.484875,30.31584766,121.8620313,3.932182129,10.44178711,0.121523949,2.349818848,0.401162598,699
DATA,3223,0.039043522,74.89721875,39.44616797,0.982305603,12.4375459,362.3765313,30.08457031,103.5442969,3.044829834,8.758767578,0.088346039,1.965588745,0.319553375,638
DATA,3224,0.042836784,51.61403516,32.80870313,0.792994629,9.627210938,359.9829688,29.11775,88.47490625,2.509865723,7.901515625,0.035323746,1.50827063,0.264268707,585
DATA,3301,0.29144574,17.1522168,31.69039063,0.701181213,7.040335938,345.40875,28.60431836,78.70669531,2.203407715,7.297774414,0.015020844,1.148452637,0.207751099,520
DATA,3302,0.302979675,13.85663086,30.79294727,0.637673096,6.197631348,344.0710938,28.48798438,74.9748125,2.039832031,7.101783203,0.012838331,1.077435425,0.196063309,510
DATA,3303,0.315843964,13.14295996,30.32673828,0.682120483,10.15716699,343.5855938,28.48798438,76.5664375,2.105255371,8.113180664,0.013370205,1.116795898,0.201517059,515
DATA,3304,0.347051697,14.13460938,32.24916211,0.928143677,19.84814063,344.3365938,28.36958984,85.675125,2.565902588,11.55524414,0.019312513,1.388853638,0.255715851,542
DATA,3305,0.536861145,19.2097168,35.19719922,1.383562256,31.49889648,363.12425,27.67670898,108.4556875,3.504146973,14.9830293,0.044182182,2.029279663,0.388135223,608
DATA,3306,0.625658447,26.99439258,41.01960547,2.139608398,39.3810625,365.5240625,2.084013428,130.4102578,4.812778809,17.84050391,0.093077911,2.711802002,0.56950061,634
DATA,3307,0.307225555,34.50573438,43.96896484,2.691605957,44.89947266,369.98075,1.503861084,154.622625,6.549071289,19.70740625,0.140524643,3.298990479,0.756407837,683
DATA,3308,0.172884155,41.24660156,46.95622656,2.977232422,46.81903516,374.5817813,1.409146851,171.0626719,8.10573291,20.66394727,0.16680661,3.71930835,0.898904297,719
DATA,3309,0.101249817,51.97049219,48.48285547,3.071073486,48.11092188,397.8656563,1.409146851,176.2513906,8.977698242,20.9877832,0.173610855,3.974165283,0.956686035,762
DATA,3310,0.094377495,60.41582031,49.13233203,3.026699463,48.15137891,402.315625,1.365945557,177.1206094,9.248384766,21.08708203,0.174234497,4.055181152,0.96797345,777
DATA,3311,0.088149651,67.54821875,49.29790625,2.983960938,48.0451875,406.0741563,1.365945557,177.1312344,9.281094727,21.14243359,0.174234497,4.064156006,0.969721924,788
DATA,3312,0.081553543,77.55425,49.44712109,2.971958496,46.48710547,426.1497188,1.365945557,177.15475,9.292557617,21.13620117,0.174234497,4.064219727,0.969899597,817
DATA,3313,0.074236366,83.68014844,49.59663672,2.943402832,43.32114844,428.2463438,1.365945557,177.1637031,9.260241211,21.10844141,0.174234497,4.05677832,0.969899597,822
DATA,3314,0.066840904,89.366,49.660375,2.978813232,39.30169141,447.15375,1.365945557,176.4375,9.203976563,21.03969531,0.174234497,4.014587646,0.969899597,842
DATA,3315,0.059817532,91.714125,49.69733594,3.019751709,36.78021094,447.0490313,1.365945557,174.7900625,9.177358398,21.13599023,0.174234497,3.972740967,0.969912109,840
DATA,3316,0.054381386,91.45499219,49.67859766,3.050300781,35.53670313,426.5284688,2.217717529,172.9296406,9.096251953,20.78414453,0.174234497,3.896403076,0.968518616,816
DATA,3317,0.050051571,87.64574219,49.56243359,2.980251953,33.66463281,424.3890313,2.964834961,170.9915469,8.754648438,19.83679883,0.174234497,3.759245605,0.956909668,806
DATA,3318,0.052152901,81.65535938,49.06664453,2.832666504,32.53975977,403.069125,9.396133789,169.1158281,8.173306641,18.3969375,0.173354095,3.600189697,0.918597534,779
DATA,3319,0.056700397,69.07683594,48.49621484,2.630532471,30.15386523,398.8138438,11.3707666,165.3663125,7.352971191,16.83474609,0.167558502,3.381048096,0.839434326,755
DATA,3320,0.07093676,55.89842578,47.33395313,2.294807129,26.48336719,394.0395938,31.13806055,158.1638594,6.308166016,14.89188184,0.157911423,3.092266602,0.716291931,741
DATA,3321,0.083338234,44.55235547,45.61800781,1.836552368,21.69851563,372.5935625,30.44924219,143.4608906,5.027822266,12.87531055,0.143129013,2.738805908,0.562822632,682
DATA,3322,0.198426544,31.90060547,39.42114063,1.351465332,17.12972852,368.87025,30.31584766,121.8620313,3.932182129,10.42459082,0.121523949,2.330702637,0.401162598,628
DATA,3323,0.37072644,26.1309082,36.52451953,1.038378662,12.37713477,348.8353125,30.08457031,103.5442969,3.044829834,8.741571289,0.088346039,1.946472656,0.319553375,573
DATA,3324,0.343780884,16.82741406,30.82187109,0.838264893,9.566800781,346.5997813,29.11775,88.47490625,2.509865723,7.884319336,0.035323746,1.489154541,0.264268707,535
DATA,3401,0.103372673,25.29344336,32.07447656,0.655962341,6.969813477,352.4295938,28.60431641,78.01482031,2.146655273,6.823342285,0.014716781,1.126707031,0.206310272,534
DATA,3402,0.106289841,21.51167578,31.03545703,0.611201904,7.306291992,350.9700938,28.48799414,74.39985156,2.023149292,6.622874512,0.012838326,1.054867188,0.196126816,524
DATA,3403,0.139972122,20.26528125,31.0553457,0.664344116,12.54649512,350.406625,28.48799414,77.97496875,2.164740234,8.165521484,0.014569092,1.146466553,0.207906754,533
DATA,3404,0.188138092,21.69955273,32.84069141,0.904334717,21.75146289,351.17375,28.36957813,89.59967188,2.65785083,11.1394248,0.028973106,1.543603516,0.282819916,562
DATA,3405,0.226724899,29.25185547,36.25069531,1.341734985,31.94439453,369.7811563,27.67670117,109.0611094,3.572817139,14.08581543,0.066483215,2.132102539,0.416509125,626
DATA,3406,0.212720505,39.87894922,41.13654297,2.019847656,38.66944922,370.3710625,7.339992676,129.3166016,4.782238281,16.51144922,0.112616287,2.713199219,0.592621826,654
DATA,3407,0.126514519,47.55551172,43.60979688,2.479885254,43.66121484,374.7120938,1.503860352,151.4294531,6.244929688,17.98164453,0.149863815,3.205287354,0.771863037,693
DATA,3408,0.099491463,61.14934375,47.11424219,2.710752441,45.47265625,380.2814688,1.409147339,165.435125,7.590172852,18.7402168,0.168900299,3.548197021,0.904368652,735
DATA,3409,0.106243645,78.26155469,48.79194141,2.794385498,46.82821094,405.5322813,1.409147339,169.85475,8.325258789,19.03119727,0.17377597,3.726670166,0.95692981,786
DATA,3410,0.06883094,94.68138281,49.52686328,2.761702148,46.90580859,411.3905938,1.365945435,170.725875,8.591982422,19.13368359,0.174234421,3.775547607,0.966838623,810
DATA,3411,0.166283432,109.8078516,49.76746875,2.725550781,46.69607422,415.471875,1.365945435,170.8110625,8.638477539,19.18942383,0.174234421,3.780353271,0.968461853,830
DATA,3412,0.050323704,122.2707891,49.94203125,2.715278076,45.04239063,436.2539375,1.365945435,170.814875,8.655874023,19.18797461,0.174234421,3.780364258,0.969264404,861
DATA,3413,0.100785522,132.6107031,50.12511719,2.688222656,41.95419531,438.7406563,1.365945435,170.9150469,8.646893555,19.18073438,0.174234421,3.780364258,0.969394836,871
DATA,3414,0.032036266,139.3420469,50.24189063,2.712791016,38.09389844,457.7035313,1.365945435,170.5050781,8.597847656,19.15280078,0.174234421,3.779602295,0.969394836,893
DATA,3415,0.037029003,142.354125,50.31179297,2.732954102,35.65758203,457.0929375,1.365945435,169.1959531,8.431661133,19.39489063,0.174234421,3.771491699,0.969330994,891
DATA,3416,0.024972486,140.8869688,50.19871094,2.755760986,34.43333984,435.2888125,2.217718018,166.9194063,8.261540039,19.37811719,0.174234421,3.737243408,0.967441284,865
DATA,3417,0.025412405,134.7711875,50.06109766,2.696024902,32.5782832,432.45125,2.964835693,164.7379219,7.991813965,18.70024414,0.174234421,3.661454346,0.955521606,852
DATA,3418,0.028802526,123.0488125,49.28051563,2.595375732,31.42548438,409.6914063,9.396133789,163.3661719,7.651805176,17.54204688,0.17335405,3.542105713,0.917185425,819
DATA,3419,0.07759185,105.7349922,48.73973828,2.424111572,29.08945117,406.0896563,19.74451367,160.3703594,7.049565918,16.2352334,0.167558548,3.350508789,0.838422485,800
DATA,3420,0.045034542,87.34999219,47.29649609,2.14334668,25.56752539,402.3515938,31.13805273,154.0307188,6.149986816,14.47862793,0.157911469,3.071611816,0.714631592,774
DATA,3421,0.05567654,71.39453906,45.58375391,1.734113281,20.92616602,380.7096875,30.44924609,140.3375,4.92428418,12.5844873,0.143128952,2.71226123,0.56024469,712
DATA,3422,0.072835823,54.48939453,40.20591406,1.270506592,16.56188672,375.9702813,30.31586133,119.1359375,3.833936279,10.19047168,0.121523941,2.28389917,0.393107208,655
DATA,3423,0.099591209,44.54630469,38.19316016,0.934376953,12.00503418,355.8966875,30.08456836,101.6785625,2.927677246,8.436790039,0.088033279,1.875832886,0.314878998,597
DATA,3424,0.090188416,30.80307617,32.10503711,0.753984253,9.189414063,353.8464063,29.11775,86.74824219,2.418802246,7.507283691,0.033768654,1.458889526,0.262699036,554
DATA,4101,1.678236694,11.0976543,30.04537891,0.757887207,8.397174805,332.0373125,28.88670313,83.50336719,2.311240723,7.588985352,0.026187433,1.335766113,0.238835693,508
DATA,4102,1.974406494,9.367761719,29.43330859,0.657390259,6.636949219,330.843375,28.55197266,76.71061719,2.09261084,7.190334961,0.014038714,1.1164823,0.202491516,495
DATA,4103,2.240400635,8.075101563,29.27617773,0.643323059,7.989205566,330.0360625,28.48799414,75.63669531,2.057967041,7.558671875,0.013077669,1.094942627,0.198517578,493
DATA,4104,2.447509277,8.223972656,30.19764648,0.775692505,14.56306738,330.1474375,28.43471484,80.68069531,2.314988037,9.679838867,0.016044237,1.23771167,0.225906464,509
DATA,4105,2.609242432,9.769199219,32.40644336,1.110475464,25.13393555,338.9159375,28.05778516,96.03157813,2.994132324,13.1148252,0.03050386,1.673827393,0.315304565,552
DATA,4106,2.716565918,13.41412695,36.69100391,1.688634766,35.04855469,348.1257813,25.14771484,118.49575,4.098676758,16.26837988,0.066185226,2.332218994,0.46974942,605
DATA,4107,2.624807617,17.42576953,41.40521875,2.336269531,41.84300391,347.2077813,15.87191699,141.3764531,5.595984375,18.66659766,0.114428955,2.97133252,0.653608704,638
DATA,4108,2.436729248,22.78932422,44.72138281,2.754690918,45.72608203,347.9958125,2.142120605,161.9935625,7.245532715,20.11956445,0.152351456,3.484735596,0.820531433,662
DATA,4109,1.112492676,32.08710938,47.56213281,2.947418945,47.34503516,361.2857813,1.409147339,173.3056406,8.488849609,20.78826953,0.16986853,3.832378906,0.924906067,701
DATA,4110,0.500949707,44.83413281,48.67120313,2.978256592,48.05876563,377.6115313,1.389706787,176.5191094,9.086525391,21.00989453,0.173891464,4.009276123,0.961765442,736
DATA,4111,0.286382477,57.17030469,49.16282031,2.935817871,48.02705469,384.1101875,1.365945435,176.9939688,9.248737305,21.08920898,0.174234406,4.057864014,0.968759766,756
DATA,4112,0.151602448,68.01253125,49.32443359,2.906408203,47.26408984,396.9491875,1.365945435,177.0094219,9.271695313,21.11665234,0.174234406,4.062828125,0.969802246,779
DATA,4113,0.133781586,76.86851563,49.47884375,2.883736816,44.98167969,409.3137188,1.365945435,177.0202969,9.263564453,21.10051367,0.174234406,4.05951416,0.969899719,798
DATA,4114,0.090562157,81.97527344,49.5825625,2.879209473,41.4311875,419.2206563,1.365945435,176.6974219,9.221182617,21.0547168,0.174234406,4.036598389,0.969899719,809
DATA,4115,0.089561539,83.04067969,49.53108594,2.914558105,38.08167188,429.2386563,1.365945435,175.5474063,9.179525391,21.06152148,0.174234406,3.996608887,0.969905396,815
DATA,4116,0.094170647,79.87742188,49.36611719,2.952629395,36.13483594,419.8289063,1.749242798,173.7542344,9.129357422,20.96058984,0.174234406,3.949179199,0.969285339,799
DATA,4117,0.117397141,71.10427344,49.04328906,2.952775879,34.62175391,406.7555625,2.553921387,171.8945156,8.933816406,20.35379102,0.174234406,3.868133545,0.963295227,773
DATA,4118,0.187717575,59.74164844,48.55644141,2.87592749,33.10926172,393.0213438,20.73940625,170.2305156,8.488566406,19.20084375,0.173838242,3.744764893,0.939669434,761
DATA,4119,0.318342865,49.00316016,48.12609375,2.72264624,31.43683789,380.5307813,29.56967773,167.7398438,7.797760254,17.70611133,0.170746033,3.568615967,0.882974243,740
DATA,4120,0.490774231,40.88867578,47.29385547,2.459472168,28.48237109,377.7469375,31.25105078,162.4300156,6.858358398,15.95105957,0.163217361,3.311571777,0.784019958,718
DATA,4121,0.800259644,33.48192578,45.845875,2.05629541,24.31044922,367.1589688,30.82808789,151.3845938,5.676041016,13.94709375,0.151259384,2.973236572,0.647230469,679
DATA,4122,1.07899585,25.33309375,41.95201172,1.575266846,19.61581641,355.0600938,30.38921875,132.6932344,4.45049707,11.71623633,0.133406677,2.573439209,0.490075439,627
DATA,4123,1.397101196,19.17330664,37.25107813,1.171309448,14.95360352,344.9411875,30.21178516,112.5887891,3.441670654,9.608157227,0.106593887,2.163013916,0.364438293,577
DATA,4124,1.647668335,13.86364648,32.85089063,0.921955383,11.07843848,333.3264688,29.64950391,96.33125781,2.726281006,8.310479492,0.064486,1.741179932,0.294675354,533
DATA,4201,0.056862453,20.90717383,31.79325781,0.667844727,6.98390625,338.8845938,28.60431836,78.05417969,2.137674316,7.260024902,0.015020844,1.148423218,0.207751099,517
